id,title,tags,contenttype,usedin,featured,url,educationalrole,author,publisher,inlanguage,license,licenseurl
857,letters tr ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/tr.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
858,letters wh ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/wh.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
859,letters t2 ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/t2.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
860,letters h ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/h.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
861,letters ute ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ute.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
862,letters eep ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/eep.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
863,letters ume ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ume.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
864,letters j ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/j.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
865,letters ade ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ade.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
866,letters oke ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/oke.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
867,letters ap ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ap.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
868,letters ub ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ub.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
869,letters ut ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ut.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
870,letters k ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/k.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
871,letters x ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/x.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
872,letters o ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/o.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
873,letters ug ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ug.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
874,letters ape ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ape.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
875,letters f 2 ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/f 2.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
876,letters str ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/str.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
877,letters n ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/n.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
878,letters y ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/y.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
879,letters at ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/at.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
880,letters ule ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ule.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
881,letters eet ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/eet.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
882,letters ike ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ike.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
883,letters l ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/l.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
884,letters ue ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ue.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
885,letters m ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/m.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
886,letters bl ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/bl.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
887,letters z ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/z.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
888,letters ch ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ch.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
889,letters w ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/w.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
890,letters am ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/am.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
891,letters cr ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/cr.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
892,letters op ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/op.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
893,letters a ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/a.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
894,letters v ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/v.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
895,letters eel ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/eel.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
896,letters ide ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ide.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
897,letters t ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/t.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
898,letters c ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/c.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
899,letters an ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/an.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
900,letters b ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/b.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
901,letters u ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/u.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
902,letters ipe ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ipe.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
903,letters une ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/une.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
904,letters f ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/f.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
905,letters un ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/un.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
906,letters p ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/p.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
907,letters g ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/g.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
908,letters e ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/e.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
909,letters r ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/r.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
910,letters ode ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ode.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
911,letters ot ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ot.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
912,letters ake ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ake.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
913,letters wr ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/wr.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
